contig1	contig2	nr_links_inward_Sample118	nr_links_outward_Sample118	nr_links_inline_Sample118	nr_links_inward_or_outward_Sample118	read_count_contig1_Sample118	read_count_contig2_Sample118	nr_links_inward_Sample120	nr_links_outward_Sample120	nr_links_inline_Sample120	nr_links_inward_or_outward_Sample120	read_count_contig1_Sample120	read_count_contig2_Sample120	nr_links_inward_Sample127	nr_links_outward_Sample127	nr_links_inline_Sample127	nr_links_inward_or_outward_Sample127	read_count_contig1_Sample127	read_count_contig2_Sample127	nr_links_inward_Sample134	nr_links_outward_Sample134	nr_links_inline_Sample134	nr_links_inward_or_outward_Sample134	read_count_contig1_Sample134	read_count_contig2_Sample134	nr_links_inward_Sample177	nr_links_outward_Sample177	nr_links_inline_Sample177	nr_links_inward_or_outward_Sample177	read_count_contig1_Sample177	read_count_contig2_Sample177	nr_links_inward_Sample215	nr_links_outward_Sample215	nr_links_inline_Sample215	nr_links_inward_or_outward_Sample215	read_count_contig1_Sample215	read_count_contig2_Sample215	nr_links_inward_Sample230	nr_links_outward_Sample230	nr_links_inline_Sample230	nr_links_inward_or_outward_Sample230	read_count_contig1_Sample230	read_count_contig2_Sample230	nr_links_inward_Sample234	nr_links_outward_Sample234	nr_links_inline_Sample234	nr_links_inward_or_outward_Sample234	read_count_contig1_Sample234	read_count_contig2_Sample234	nr_links_inward_Sample244	nr_links_outward_Sample244	nr_links_inline_Sample244	nr_links_inward_or_outward_Sample244	read_count_contig1_Sample244	read_count_contig2_Sample244	nr_links_inward_Sample261	nr_links_outward_Sample261	nr_links_inline_Sample261	nr_links_inward_or_outward_Sample261	read_count_contig1_Sample261	read_count_contig2_Sample261	nr_links_inward_Sample263	nr_links_outward_Sample263	nr_links_inline_Sample263	nr_links_inward_or_outward_Sample263	read_count_contig1_Sample263	read_count_contig2_Sample263	nr_links_inward_Sample290	nr_links_outward_Sample290	nr_links_inline_Sample290	nr_links_inward_or_outward_Sample290	read_count_contig1_Sample290	read_count_contig2_Sample290	nr_links_inward_Sample302	nr_links_outward_Sample302	nr_links_inline_Sample302	nr_links_inward_or_outward_Sample302	read_count_contig1_Sample302	read_count_contig2_Sample302	nr_links_inward_Sample321	nr_links_outward_Sample321	nr_links_inline_Sample321	nr_links_inward_or_outward_Sample321	read_count_contig1_Sample321	read_count_contig2_Sample321	nr_links_inward_Sample330	nr_links_outward_Sample330	nr_links_inline_Sample330	nr_links_inward_or_outward_Sample330	read_count_contig1_Sample330	read_count_contig2_Sample330	nr_links_inward_Sample343	nr_links_outward_Sample343	nr_links_inline_Sample343	nr_links_inward_or_outward_Sample343	read_count_contig1_Sample343	read_count_contig2_Sample343
contig-497000000	contig-3385000000	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	4
contig-497000000	contig-2154000000	0	0	1	0	8	1	0	0	0	0	5	1	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	22	4
contig-497000000	contig-2933000000	0	0	0	0	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	4
contig-497000000	contig-4924000000	0	0	2	0	8	973	0	0	0	0	5	2293	0	0	0	0	4	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1967	0	0	0	0	0	0	0	0	1	0	8	2212	0	0	0	0	5	607	0	0	0	0	2	161	0	0	0	0	5	600	0	0	1	0	4	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	22	887
contig-4304000000	contig-1857000000	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	13
contig-3855000000	contig-4920000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	874
contig-1506000000	contig-3908000000	0	0	0	0	2	152	0	0	0	0	1	322	0	0	1	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	283	0	0	0	0	0	0	0	0	0	0	2	234	0	0	8	0	14	218
contig-2424000000	contig-2699000000	0	0	0	0	0	0	0	0	0	1	1	23	0	0	0	0	3	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	29
contig-2182000000	contig-2701000000	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1
contig-318000000	contig-656000000	0	0	0	0	5	5	0	0	0	0	13	5	1	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	20	0	0	0	0	4	6	0	0	0	0	6	2	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	1	7	5	0	0	0	4	34	14
contig-26000000	contig-28000000	0	0	0	0	284	167	0	0	0	0	818	419	0	0	0	0	500	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	663	399	0	0	0	0	0	0	0	0	0	5	734	417	0	0	0	1	208	95	0	0	0	0	63	36	1	0	1	0	188	124	0	0	0	0	803	380	0	0	1	5	841	455	0	0	0	4	567	271	0	0	1	0	282	184
contig-26000000	contig-2258000000	0	0	0	0	284	2	0	0	0	0	818	2	0	0	0	0	500	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	2	0	0	0	0	208	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	1	0	0	0	2	282	4
contig-26000000	contig-807000000	0	0	0	0	284	9	0	0	0	0	818	3	0	0	0	0	500	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	734	7	0	0	0	0	208	12	0	0	0	0	63	3	0	0	0	0	188	2	0	0	0	0	803	3	0	0	0	0	0	0	0	0	0	0	567	6	0	0	0	1	282	17
contig-26000000	contig-402000000	0	0	0	0	284	116	0	0	0	0	818	226	0	0	0	0	500	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	215	0	0	0	0	0	0	0	0	0	0	734	204	0	1	0	0	208	80	0	0	0	0	63	33	0	0	0	0	188	61	0	0	0	0	803	218	0	0	0	0	841	225	0	0	1	0	567	119	0	0	1	0	282	90
contig-26000000	contig-104000000	0	0	0	0	284	599	0	0	0	3	818	1378	0	0	0	0	500	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	663	1219	0	0	0	0	0	0	0	0	0	1	734	1241	0	0	0	1	208	504	0	0	0	2	63	146	0	0	0	1	188	406	0	0	0	4	803	1210	0	0	0	0	841	1269	0	0	0	4	567	797	0	0	0	10	282	756
contig-4496000000	contig-4433000000	0	0	0	0	0	0	0	0	0	1	5	19	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	1	1	5
contig-664000000	contig-1212000000	0	0	0	0	8	9	0	0	3	0	4	3	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	11	7	0	0	1	0	4	3	0	0	0	0	0	0	0	0	1	0	6	5	0	0	0	0	0	0	0	0	0	0	4	2	0	0	6	0	10	6
contig-664000000	contig-848000000	0	0	1	0	8	3	0	0	0	0	4	5	0	0	1	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	11	7	0	0	0	0	4	1	0	0	1	0	1	1	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	4	5	0	0	4	0	10	17
contig-518000000	contig-352000000	0	0	0	0	5	6	2	0	0	0	2	16	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	2	8	0	0	0	0	15	20	0	0	0	0	4	3	0	0	0	0	4	3	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	18	16
contig-1952000000	contig-124000000	0	0	0	0	1	114	0	0	1	0	4	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	181	0	0	0	0	4	116	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	1	215	0	0	0	0	0	0	0	0	0	0	1	126	0	0	1	0	7	163
contig-1952000000	contig-2834000000	0	0	0	0	1	2	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	4	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	4
contig-54000000	contig-1609000000	0	0	0	0	435	4	0	0	0	0	1061	3	0	0	0	0	742	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	4	0	0	0	0	0	0	0	0	0	0	1057	5	0	0	0	0	242	10	0	0	0	0	69	3	0	0	0	0	0	0	0	0	0	0	980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	402	7
contig-54000000	contig-232000000	4	0	0	0	435	164	6	0	0	0	1061	369	7	0	0	0	742	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	942	329	0	0	0	0	0	0	4	0	0	0	1057	343	2	0	0	0	242	159	0	0	0	0	69	39	0	0	0	0	291	83	5	0	0	0	980	374	6	0	0	1	1181	413	3	0	0	0	653	270	4	0	0	0	402	204
contig-54000000	contig-1421000000	0	0	0	0	435	77	0	0	1	2	1061	155	0	2	1	2	742	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	113	0	0	0	0	0	0	0	1	1	0	1057	145	0	0	0	0	242	80	0	0	0	0	69	23	0	0	0	1	291	33	0	0	0	0	980	147	0	1	1	1	1181	169	0	0	0	0	653	75	0	0	0	1	402	102
contig-54000000	contig-1965000000	0	0	0	0	435	2	0	0	0	0	1061	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	2	0	0	0	0	0	0	0	0	0	0	1057	1	0	0	0	0	242	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	1	0	0	2	0	402	6
contig-1830000000	contig-4927000000	0	0	0	0	5	1290	0	0	0	0	2	3159	0	0	0	0	2	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3033	0	0	1	0	3	791	0	0	0	0	3	251	0	0	0	0	0	0	0	0	0	0	5	2855	0	0	0	0	0	0	0	0	0	0	1	2057	0	0	2	0	11	1207
contig-10000000	contig-99000000	0	0	0	0	662	433	0	0	0	2	1597	848	0	0	0	1	995	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1366	747	0	0	0	0	0	0	0	0	0	0	1563	902	0	0	0	3	354	463	0	0	0	0	115	114	0	0	0	0	459	273	0	0	0	1	1445	805	0	0	0	0	1749	831	0	0	0	4	1000	607	0	0	0	3	506	655
contig-10000000	contig-4923000000	0	0	5	0	662	1630	0	0	7	0	1597	3881	0	0	0	0	995	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1366	3472	0	0	0	0	0	0	0	0	4	0	1563	3815	0	1	3	0	354	1010	0	0	0	0	115	349	0	0	0	0	459	1072	0	0	4	0	1445	3644	0	1	2	0	1749	4171	0	0	4	0	1000	2424	0	0	7	0	506	1711
contig-10000000	contig-4559000000	0	0	0	0	662	684	0	0	0	3	1597	1636	0	0	0	1	995	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1366	1489	0	0	0	0	0	0	0	0	0	3	1563	1605	0	0	0	0	354	384	0	0	0	0	115	116	0	0	0	1	459	412	0	0	0	0	1445	1520	1	0	0	2	1749	1678	0	0	0	0	1000	1023	0	0	1	0	506	545
contig-10000000	contig-4924000000	0	0	0	0	662	973	0	0	5	0	1597	2293	0	0	4	0	995	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1366	1967	0	0	0	0	0	0	0	0	10	0	1563	2212	0	0	3	0	354	607	0	0	2	0	115	161	0	0	2	0	459	600	0	0	5	0	1445	2101	0	0	6	0	1749	2543	0	0	2	0	1000	1423	0	0	5	0	506	887
contig-3037000000	contig-3178000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	7	0	0	1	0	1	1
contig-490000000	contig-3355000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	1
contig-490000000	contig-3505000000	0	0	0	0	5	3	0	0	0	0	7	1	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	4
contig-490000000	contig-1426000000	0	0	0	0	5	5	0	0	0	0	7	4	0	0	1	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	5	4	0	0	3	0	14	5
contig-490000000	contig-2084000000	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	1	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	4
contig-490000000	contig-3336000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	2
contig-833000000	contig-924000000	0	0	1	0	4	8	0	0	1	0	10	2	0	0	1	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2	0	3	5	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	4	0	0	0	0	0	0	0	0	2	0	6	3	0	0	2	0	12	11
contig-1143000000	contig-1361000000	0	0	0	0	2	2	0	0	0	0	3	2	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	1	0	2	1	0	0	8	0	12	11	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	11
contig-1143000000	contig-4928000000	0	0	0	0	2	854	0	0	0	0	3	2078	0	0	0	0	2	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1873	0	0	0	0	0	0	0	0	0	0	2	2024	0	0	0	0	12	505	0	0	0	0	2	171	0	0	0	0	2	596	0	0	0	0	1	1942	0	0	0	0	0	0	0	0	0	0	1	1249	0	0	0	1	11	793
contig-1958000000	contig-4915000000	0	0	0	0	1	513	0	0	1	0	2	1024	0	0	0	0	2	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	942	0	0	0	0	0	0	0	0	0	0	1	1037	0	0	0	0	2	350	0	0	0	0	2	83	0	0	0	0	0	0	0	0	2	0	2	1069	0	0	0	0	0	0	0	0	0	0	1	669	0	0	4	0	9	475
contig-1958000000	contig-3446000000	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	9	1
contig-2259000000	contig-3423000000	0	0	0	4	9	58	0	0	0	8	18	111	0	0	0	10	19	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	119	0	0	0	0	0	0	0	0	0	11	19	97	0	0	0	0	7	22	0	0	0	0	2	5	0	0	0	0	1	27	0	0	0	5	15	90	0	0	0	5	10	118	0	0	0	9	13	83	0	0	0	1	6	26
contig-756000000	contig-4927000000	0	0	0	0	3	1290	0	0	0	0	4	3159	0	0	0	0	9	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	791	0	0	0	0	1	251	0	0	0	1	2	881	0	0	0	0	3	2855	0	0	0	0	0	0	0	0	0	0	2	2057	0	0	0	3	37	1207
contig-756000000	contig-2765000000	0	0	1	0	3	2	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	37	7
contig-756000000	contig-2070000000	0	0	0	0	3	1	0	0	0	0	4	2	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	37	9
contig-756000000	contig-2600000000	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	37	7
contig-1297000000	contig-1317000000	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3
contig-813000000	contig-4302000000	0	0	5	0	48	11	0	0	5	0	106	20	0	0	8	0	57	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	83	16	0	0	0	0	0	0	0	0	12	0	89	26	0	0	0	0	22	3	0	0	0	0	5	1	0	0	3	0	34	6	0	0	11	0	116	20	0	0	0	0	88	16	0	0	12	0	71	21	0	0	3	0	25	6
contig-3305000000	contig-1281000000	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1	7
contig-1662000000	contig-4629000000	0	0	0	0	6	4	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	5
contig-1245000000	contig-1150000000	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	4	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	1	0	5	5
contig-1018000000	contig-1091000000	0	0	0	0	1	2	0	0	0	0	6	5	0	0	3	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	4	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	18
contig-1812000000	contig-165000000	0	0	0	0	1	11	0	0	0	1	1	11	0	0	0	1	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	1	5	45	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	1	3	45
contig-2924000000	contig-4923000000	0	0	0	0	2	1630	0	0	0	0	1	3881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	1711
contig-1598000000	contig-251000000	0	0	0	0	11	16	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	2	12	0	0	0	0	2	5	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	1	13	33
contig-3703000000	contig-4941000000	0	0	0	0	1	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1743
contig-846000000	contig-4915000000	0	0	0	0	3	513	0	0	0	0	3	1024	0	0	0	0	2	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	942	0	0	0	0	0	0	0	0	0	1	1	1037	0	0	0	2	7	350	0	0	0	0	3	83	0	0	0	0	0	0	0	0	0	0	4	1069	0	0	0	0	0	0	0	0	0	0	3	669	0	0	0	2	21	475
contig-846000000	contig-1281000000	0	0	0	1	3	3	0	0	0	0	3	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	7	12	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	3	21	7
contig-1545000000	contig-1925000000	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7
contig-1545000000	contig-1923000000	0	0	0	1	3	1	0	0	0	0	3	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	5
